NonFruit_Odor Data,TGS2620,TGS2610,TGS2602,MQ4,MQ5,temp,humid
,266,22,217,239,24,24,41
,279,22,241,245,25,24,41
,300,21,252,258,25,24,41
,284,22,249,254,24,24,41
,272,22,244,236,24,24,41
,254,22,223,225,24,24,41
,275,22,243,235,24,24,41
,278,22,254,247,24,24,41
,298,21,252,264,26,24,41
,280,21,245,248,26,24,41
,263,21,234,226,23,24,41
,270,22,234,233,22,24,41
,281,22,248,243,24,24,41
,296,21,247,263,23,24,41
,282,22,255,261,24,24,41
,274,21,243,242,25,24,41
,261,21,230,223,26,24,41
,269,22,220,230,25,24,41
,278,22,239,244,25,24,41
,297,20,258,262,25,24,41
,286,21,252,247,25,24,41
,258,24,233,241,24,24,41
,261,21,227,225,21,24,41
,271,22,240,237,25,24,41
,292,22,246,246,24,24,41
,295,22,255,262,23,24,41
,282,22,246,249,25,24,41
,263,22,228,239,25,24,41
,258,22,226,225,26,24,41
,277,22,242,242,24,24,41
,295,22,252,257,25,24,41
,282,21,245,253,25,24,41
,273,22,242,243,24,24,41
,259,21,226,228,25,24,41
,261,21,226,234,24,24,41
,281,21,242,246,25,24,41
,283,23,255,250,24,24,41
,283,23,246,250,25,24,41
,283,21,233,240,26,24,41
,267,21,225,232,25,24,41
,273,24,239,233,24,24,41
,282,23,242,242,24,24,41
,285,23,254,259,25,24,41
,279,21,247,243,26,24,41
,273,22,232,236,26,24,41
,270,22,220,234,26,24,41
,278,21,244,239,24,24,41
,291,20,269,252,24,24,41
,281,22,258,254,22,24,41
,269,22,242,240,25,24,41
,271,22,218,223,24,24,41
,267,22,231,225,24,24,41
,281,22,241,239,24,24,41
,290,22,259,255,24,24,41
,281,21,248,249,24,24,41
,256,22,235,229,24,24,41
,264,22,222,230,23,24,41
,262,22,233,235,23,24,41
,285,21,244,249,26,24,41
,293,21,263,260,24,24,41
,279,21,251,253,26,24,41
,275,23,226,243,24,24,41
,257,22,234,220,25,24,41
,283,22,234,239,24,24,41
,291,22,258,252,22,24,41
,283,22,260,252,24,24,41
,274,22,238,245,24,24,41
,258,21,222,231,26,24,41
,265,20,237,227,24,24,41
,284,22,249,247,23,24,41
,279,22,258,252,24,24,41
,286,24,250,251,25,24,41
,271,22,248,238,25,24,41
,258,22,229,225,24,24,41
,270,22,240,234,22,24,41
,275,22,249,249,25,24,41
,292,19,248,256,25,24,41
,284,22,243,247,24,24,41
,265,21,235,226,26,24,41
,267,23,229,234,24,24,41
,275,21,241,238,22,24,41
,296,21,245,255,24,24,41
,283,21,261,248,26,24,41
,274,22,242,246,24,24,41
,257,22,225,227,23,24,41
,246,22,239,223,24,24,41
,280,22,243,239,24,24,41
,292,21,250,256,24,24,41
,282,21,249,253,25,24,41
,266,24,231,236,24,24,41
,268,23,226,234,22,24,41
,276,21,240,238,23,24,41
,291,22,251,252,24,24,41
,297,22,268,259,24,24,41
,282,21,251,248,26,24,41
,264,22,237,240,24,24,41
,266,22,230,226,24,24,41
,264,21,230,238,24,24,41
,302,22,249,264,24,24,41
,294,23,246,258,25,24,41
,278,23,247,245,24,24,41
,260,22,230,229,24,24,41
,260,22,236,225,24,24,41
,284,22,240,243,23,24,41
,287,21,253,252,26,24,41
,297,22,246,260,25,24,41
,273,22,236,238,22,24,41
,257,22,237,229,24,24,41
,272,22,226,233,24,24,41
,291,19,242,254,26,24,41
,287,23,257,254,24,24,41
,284,23,252,248,24,24,41
,280,23,225,236,25,24,41
,254,22,240,225,24,24,41
,268,22,237,234,25,24,41
,290,23,248,256,25,24,41
,293,22,259,261,24,24,41
,277,24,247,245,23,24,41
,251,22,238,224,24,24,41
,273,23,225,238,24,24,41
,277,22,239,240,26,24,41
,296,23,261,259,25,24,41
,285,22,266,247,22,24,41
,274,22,236,242,24,24,41
,257,21,218,234,24,24,41
,252,22,235,219,24,24,41
,284,22,248,248,24,24,41
,291,22,253,263,24,24,41
,284,22,251,252,26,24,41
,260,23,231,243,22,24,41
,260,21,232,229,23,24,41
,280,22,239,238,23,24,41
,280,21,243,245,22,24,41
,290,23,260,253,25,24,41
,279,22,244,245,24,24,41
,259,22,235,234,26,24,41
,256,22,230,225,25,24,41
,277,21,241,237,23,24,41
,287,23,263,250,24,24,41
,297,22,256,258,24,24,41
,281,23,245,242,24,24,41
,254,21,226,230,22,24,41
,263,22,227,228,26,24,41
,281,22,245,244,24,24,41
,295,22,257,258,23,24,41
,283,22,256,251,24,24,41
,265,22,240,234,24,24,41
,266,22,228,236,24,24,41
,269,21,238,235,26,24,41
,278,21,252,246,25,24,41
,288,21,247,258,26,24,41
,280,22,247,247,23,24,41
,265,22,226,236,24,24,41
,248,22,227,223,24,24,41
,278,22,245,242,24,24,41
,300,22,255,268,24,24,41
,292,22,267,255,23,24,41
,271,22,240,236,24,24,41
,274,21,225,236,23,24,41
,267,21,229,226,24,24,41
,290,22,240,247,24,24,41
,301,21,265,249,26,24,41
,283,22,256,251,24,24,41
,275,22,239,242,24,24,41
,257,21,230,224,25,24,41
,268,22,241,234,24,24,41
,280,23,246,244,24,24,41
,299,22,247,261,23,24,41
,282,22,248,249,26,24,41
,258,21,220,238,23,24,41
,259,19,231,231,23,24,41
,274,21,239,238,23,24,41
,294,21,248,253,22,24,41
,301,23,253,263,24,24,41
,276,23,239,242,23,24,41
,263,22,238,224,26,24,41
,273,21,234,237,24,24,41
,289,21,250,250,23,24,41
,287,22,252,252,23,24,41
,285,21,258,255,25,24,41
,263,21,237,239,24,24,41
,263,24,229,229,24,24,41
,273,21,236,241,24,24,41
,289,22,256,254,25,24,41
,296,22,253,259,23,24,41
,281,21,249,246,25,24,41
,273,23,230,238,23,24,41
,258,22,220,227,22,24,41
,276,21,240,242,23,24,41
,288,21,249,253,23,24,41
,289,21,245,251,23,24,41
,274,22,239,241,24,24,41
,260,21,234,225,23,24,41
,257,19,230,218,24,24,41
,286,22,235,242,24,24,41
,288,21,260,252,26,24,41
,288,21,261,255,24,24,41
,272,24,246,235,24,24,41
,260,21,221,231,24,24,41
,268,22,228,233,24,24,41
,282,21,247,246,26,24,41
,301,22,263,261,22,24,41
,285,20,248,250,25,24,41
,268,23,227,241,24,24,41
,268,23,231,224,24,24,41
,279,23,244,240,25,24,41
,296,21,257,259,23,24,41
,284,22,270,247,23,24,41
,279,21,245,245,24,24,41
,245,22,232,226,24,24,41
,252,22,236,222,24,24,41
,285,22,241,244,24,24,41
,292,21,255,251,24,24,41
,285,21,257,247,25,24,41
,272,23,229,236,24,24,41
,262,23,227,227,24,24,41
,269,22,233,233,22,24,41
,286,22,238,258,23,24,41
,293,22,255,255,23,24,41
,278,21,249,248,24,24,41
,266,21,235,233,23,24,41
,255,23,232,227,23,24,41
,279,22,240,238,24,24,41
,292,22,249,248,24,24,41
,286,22,265,245,23,24,41
,275,22,243,244,23,24,41
,258,22,234,233,24,24,41
,254,23,225,237,24,24,41
,279,22,240,246,24,24,41
,290,22,256,253,23,24,41
,281,22,255,248,23,24,41
,277,19,235,238,26,24,41
,255,19,222,224,24,24,41
,264,22,230,230,24,24,41
,289,22,258,253,25,24,41
,300,22,253,257,24,24,41
,286,22,254,249,24,24,41
,253,21,241,226,26,24,41
,272,21,226,235,23,24,41
,272,23,236,234,24,24,41
,293,22,251,258,24,24,41
,295,22,262,253,24,24,41
,277,22,240,244,24,24,41
,264,22,233,234,21,24,41
,262,20,240,229,24,24,41
,283,22,246,245,24,24,41
,297,21,253,262,25,24,41
,292,22,246,256,24,24,41
,264,24,240,234,24,24,41
,258,22,226,229,24,24,41
,270,22,237,238,23,24,41
,291,22,244,249,24,24,41
,284,21,251,250,23,24,41
,280,22,248,242,24,24,41
,265,22,239,243,25,24,41
,248,21,230,226,22,24,41
,266,21,229,231,24,24,41
,298,21,247,259,22,24,41
,287,22,252,252,24,24,41
,278,22,246,248,24,24,41
,267,21,234,237,26,24,41
,257,21,228,223,24,24,41
,272,22,242,242,23,24,41
,298,22,248,261,24,24,41
,288,22,255,255,26,24,41
,275,21,240,237,23,24,41
,262,22,227,227,24,24,41
,272,23,228,228,23,24,41
,287,22,251,251,23,24,41
,298,20,253,258,23,24,41
,289,22,249,256,24,24,41
,266,24,234,237,24,24,41
,266,22,228,227,24,24,41
,269,21,240,240,24,24,41
,281,23,250,251,22,24,41
,292,21,259,249,24,24,41
,279,22,246,245,23,24,41
,257,22,222,226,24,24,41
,268,22,237,228,24,24,41
,281,22,247,243,23,24,41
,298,21,253,254,24,24,41
,284,22,255,251,23,24,41
,266,22,243,235,22,24,41
,252,22,234,225,25,24,41
,266,22,225,231,22,24,41
,279,22,251,243,23,24,41
,297,22,258,261,24,24,41
,286,22,254,254,24,24,41
,264,22,235,227,24,24,41
,269,21,224,236,23,24,41
,272,22,246,242,24,24,41
,282,21,251,254,24,24,41
,290,24,249,265,24,24,41
,277,22,244,243,25,24,41
,265,19,224,234,24,24,41
,247,21,228,219,26,24,41
,269,19,235,238,24,24,41
,292,21,253,248,24,24,41
,302,23,246,265,24,24,41
,268,23,243,239,23,24,41
,260,20,231,228,24,24,41
,268,20,235,234,22,24,41
,276,22,241,241,24,24,41
,296,20,260,250,23,24,41
,278,21,246,247,24,24,41
,271,21,228,238,26,24,41
,266,22,220,221,24,24,41
,272,22,232,240,23,24,41
,287,21,253,248,23,24,41
,285,22,260,254,24,24,41
,276,21,245,244,26,24,41
,271,23,224,231,24,24,41
,255,22,230,222,24,24,41
,286,22,240,241,23,24,41
,288,21,252,251,24,24,41
,295,21,242,253,25,24,41
,265,21,244,238,23,24,41
,259,21,236,232,24,24,41
,266,22,233,229,23,24,41
,279,21,237,240,26,24,41
,287,22,259,256,24,24,41
,281,22,246,252,25,24,41
,270,22,234,228,24,24,41
,258,22,229,225,23,24,41
,270,21,227,240,24,24,41
,282,24,250,248,24,24,41
,304,22,257,263,24,24,41
,277,21,244,245,23,24,41
,260,23,237,233,22,24,41
,266,22,232,228,23,24,41
,278,21,240,240,22,24,41
,288,22,257,251,24,24,41
,281,22,256,251,24,24,41
,269,22,237,242,23,24,41
,264,22,226,231,23,24,41
,264,21,229,230,24,24,41
,278,21,239,243,23,24,41
,298,23,257,256,26,24,41
,280,21,255,249,22,24,41
,276,22,243,241,23,24,41
,270,21,231,230,22,24,41
,270,21,231,237,24,24,41
,285,21,259,256,26,24,41
,295,22,247,250,23,24,41
,283,22,248,248,24,24,41
,273,21,240,237,25,24,41
,266,21,231,230,22,24,41
,273,23,242,237,24,24,41
,298,22,251,260,24,24,41
,292,21,249,260,24,24,41
,271,21,243,240,23,24,41
,262,21,229,228,23,24,41
,272,21,225,234,22,24,41
,281,21,247,243,22,24,41
,287,21,267,252,24,24,41
,286,21,245,251,24,24,41
,273,21,243,239,25,24,41
,261,21,235,232,23,24,41
,270,23,233,238,26,24,41
,283,20,246,244,24,24,41
,303,19,254,262,26,24,41
,284,21,245,252,26,24,41
,263,21,233,231,23,24,41
,264,21,232,229,24,24,41
,276,22,237,244,23,24,41
,290,21,257,250,23,24,41
,289,21,261,252,24,24,41
,280,21,244,243,25,24,41
,265,22,235,232,23,24,41
,265,19,233,231,23,24,41
,282,21,239,242,22,24,41
,299,21,255,253,23,24,41
,295,23,247,259,24,24,41
,273,21,241,238,24,24,41
,257,19,226,226,26,24,41
,273,21,231,238,24,24,41
,295,22,255,252,23,24,41
,281,19,259,262,23,24,41
,286,23,250,251,23,24,41
,267,20,243,233,23,24,41
,265,19,223,232,26,24,41
,272,21,238,237,24,24,41
,293,21,246,258,24,24,41
,293,22,262,260,25,24,41
,280,21,237,245,24,24,41
,265,19,234,236,26,24,41
,258,22,218,231,24,24,41
,280,22,242,243,23,24,41
,294,19,259,246,25,24,41
,285,21,256,254,23,24,41
,266,21,231,242,24,24,41
,273,22,228,226,22,24,41
,268,21,237,228,25,24,41
,287,23,246,246,24,24,41
,298,22,266,256,25,24,41
,287,20,245,255,24,24,41
,267,21,229,237,22,24,41
,250,21,221,223,23,24,41
,274,21,244,235,23,24,41
,290,22,255,247,23,24,41
,291,22,247,255,23,24,41
,278,21,242,242,24,24,41
,256,23,237,222,24,24,41
,269,20,233,232,24,24,41
,287,21,250,243,21,24,41
,293,20,259,256,23,24,41
,296,22,249,256,23,24,41
,272,19,234,240,26,24,41
,261,21,231,232,21,24,41
,274,22,235,237,23,24,41
,279,20,255,244,24,24,41
,292,20,262,252,24,24,41
,280,20,253,245,23,24,41
,275,21,239,244,24,24,41
,255,19,227,231,26,24,41
,277,21,238,240,24,24,41
,294,22,252,255,23,24,41
,291,21,245,260,23,24,41
,276,22,245,243,23,24,41
,266,22,237,229,22,24,41
,269,23,221,231,23,24,41
,283,20,244,244,24,24,41
,285,21,252,252,24,24,41
,291,21,255,254,24,24,41
,275,20,237,238,24,24,41
,260,21,237,232,25,24,41
,269,21,224,234,24,24,41
,284,21,241,243,21,24,41
,300,20,256,255,24,24,41
,285,20,251,255,22,24,41
,266,20,241,231,24,24,41
,255,21,222,224,23,24,41
,266,22,241,237,23,24,41
,292,21,253,253,23,24,41
,294,22,257,256,24,24,41
,279,19,243,248,25,24,41
,263,21,218,231,23,24,41
,256,22,228,229,24,24,41
,279,21,249,242,24,24,41
,287,19,257,255,24,24,41
,285,21,254,253,23,24,41
,276,21,241,244,24,24,41
,255,21,241,228,24,24,41
,265,20,226,230,22,24,41
,283,21,254,244,24,24,41
,293,21,259,258,24,24,41
,289,21,245,249,23,24,41
,262,19,249,236,23,24,41
,267,19,229,224,24,24,41
,274,19,239,239,23,24,41
,281,21,248,251,21,24,41
,302,20,259,255,24,24,41
,282,20,246,247,25,24,41
,254,21,239,227,23,24,41
,260,21,240,222,23,24,41
,278,21,245,243,23,24,41
,295,22,260,251,23,24,41
,287,19,252,247,24,24,41
,279,20,244,247,23,24,41
,261,22,230,228,23,24,41
,267,21,239,222,25,24,41
,282,21,249,246,25,24,41
,292,21,241,256,23,24,41
,284,21,247,249,23,24,41
,273,21,241,240,21,24,41
,271,21,225,234,23,24,41
,270,19,241,234,25,24,41
,283,21,248,248,23,24,41
,297,22,262,265,22,24,41
,279,20,243,248,24,24,41
,255,20,230,227,24,24,41
,256,21,226,226,25,24,41
,277,21,243,241,23,24,41
,299,19,249,260,23,24,41
,282,20,259,246,23,24,41
,264,20,234,238,24,24,41
,264,21,232,229,23,24,41
,271,21,242,234,23,24,41
,284,20,252,244,25,24,41
,292,22,256,251,23,24,41
,283,21,246,255,24,24,41
,270,20,239,238,23,24,41
,259,21,231,228,23,24,41
,267,21,234,244,24,24,41
,281,21,251,249,23,24,41
,300,21,253,255,24,24,41
,279,21,246,246,24,24,41
,265,21,230,238,23,24,41
,267,21,219,235,23,24,41
,274,21,235,237,23,24,41
,295,19,260,256,24,24,41
,297,21,258,260,21,24,41
,279,20,235,244,22,24,41
,264,20,225,227,24,24,41
,265,21,231,235,23,24,41
,278,21,252,243,24,24,41
,296,19,258,258,23,24,41
,282,21,252,248,22,24,41
,266,22,231,239,23,24,41
,258,22,238,227,23,24,41
,273,19,234,238,24,24,41
,277,21,240,241,23,24,41
,305,21,258,257,23,24,41
,281,20,244,250,24,24,41
,267,20,232,233,24,24,41
,264,21,223,231,22,24,41
,277,19,240,240,26,24,41
,280,20,256,249,23,24,41
,284,22,260,250,22,24,41
,274,21,242,242,23,24,41
,267,20,236,231,23,24,41
,256,22,230,229,24,24,41
,284,21,252,246,25,24,41
,292,21,257,259,23,24,41
,287,19,250,246,26,24,41
,274,20,240,245,22,24,41
,263,20,228,228,24,24,41
,274,20,239,237,24,24,41
,288,21,246,250,23,24,41
,296,20,260,257,23,24,41
,281,20,251,248,24,24,41
,263,20,232,236,23,24,41
,247,22,221,218,24,24,41
,272,21,239,241,23,24,41
,290,21,258,252,24,24,41
,285,21,255,259,23,24,41
,278,20,241,245,23,24,41
,270,21,234,235,23,24,41
,256,20,235,227,23,24,41
,283,20,238,245,23,24,41
,297,21,252,255,23,24,41
,295,19,254,258,22,24,41
,274,21,241,240,23,24,41
,263,22,228,226,21,24,41
,271,19,236,234,23,24,41
,296,21,241,243,23,24,41
,294,19,257,258,24,24,41
,280,20,245,248,25,24,41
,270,22,226,241,23,24,41
,255,21,225,227,26,24,41
,274,20,241,238,26,24,41
,293,19,252,255,23,24,41
,297,21,250,262,22,24,41
,269,21,236,242,24,24,41
,262,21,234,230,22,24,41
,265,21,226,235,22,24,41
,276,22,244,244,23,24,41
,297,20,253,253,24,24,41
,291,22,252,256,22,24,41
,265,21,240,231,23,24,41
,260,22,227,227,23,24,41
,269,19,238,231,23,24,41
,280,20,258,245,21,24,41
,294,20,257,255,23,24,41
,281,20,246,250,22,24,41
,259,20,237,231,22,24,41
,256,21,218,228,23,24,41
,276,20,240,240,23,24,41
,291,21,258,252,23,24,41
,294,21,256,256,22,24,41
,277,20,239,245,24,24,41
,265,20,221,237,23,24,41
,256,22,236,221,23,24,41
,274,20,241,240,22,24,41
,291,22,252,253,23,24,41
,283,20,247,250,23,24,41
,280,22,244,250,21,24,41
,274,20,243,239,23,24,41
,268,20,229,234,23,24,41
,249,21,233,223,23,24,41
,284,20,244,249,23,24,41
,291,21,260,260,24,24,41
,290,20,244,257,23,24,41
,284,19,251,250,24,24,41
,278,20,245,246,24,24,41
,267,19,235,235,22,24,41
,262,20,227,232,23,24,41
,279,20,243,245,23,24,41
,296,21,259,252,23,24,41
,289,20,254,256,25,24,41
,290,21,259,256,25,24,41
,284,22,249,246,22,24,41
,277,21,239,244,22,24,41
,267,21,244,238,21,24,41
,256,20,232,228,24,24,41
,262,20,220,237,21,24,41
,290,21,260,250,23,24,41
,278,19,246,244,23,24,41
,259,20,238,224,22,24,41
,293,22,262,258,23,24,41
,258,20,223,227,23,24,41
,293,22,267,256,22,24,41
,257,22,227,224,23,24,41
,292,22,255,254,21,24,41
,283,21,242,244,23,24,41
,260,20,226,226,22,24,41
,278,21,243,251,23,24,41
,288,20,256,255,23,24,41
,283,19,242,245,23,24,41
,253,19,229,226,26,24,41
,261,20,229,234,23,24,41
,276,21,242,243,21,24,41
,284,20,253,247,22,24,41
,295,21,253,256,22,24,41
,261,19,238,228,23,24,41
,264,22,232,234,23,24,41
,285,22,252,249,23,24,41
,290,21,257,253,22,24,41
,296,22,257,261,21,24,41
,298,20,253,261,24,24,41
,284,21,259,248,21,24,41
,280,22,250,246,22,24,41
,269,19,240,240,24,24,41
,260,20,228,226,24,24,41
,273,21,239,241,23,24,41
,303,19,250,260,23,24,41
,278,20,241,244,22,24,41
,262,20,233,228,21,24,41
,299,20,252,256,23,24,41
,265,20,227,235,22,24,41
,296,20,255,263,21,24,41
,275,22,239,239,23,24,41
,267,19,230,234,24,24,41
,270,22,244,237,22,24,41
,289,19,259,251,21,24,41
,302,20,247,255,21,24,41
,285,20,254,251,23,24,41
,276,20,241,246,22,24,41
,264,20,218,232,23,24,41
,282,20,247,247,22,24,41
,301,21,256,263,23,24,41
,261,20,235,234,22,24,41
,280,21,246,248,23,24,41
,276,21,237,235,23,24,41
,282,20,250,247,23,24,41
,262,20,234,228,22,24,41
,262,20,217,233,23,24,41
,259,21,239,224,23,24,41
,263,21,230,228,23,24,41
,270,20,242,236,23,24,41
,279,19,242,245,23,24,41
,295,19,256,264,23,24,41
,292,20,248,265,22,24,41
,274,20,243,240,25,24,41
,255,20,227,231,23,24,41
,280,22,246,248,25,24,41
,293,19,251,256,23,24,41
,274,20,234,242,22,24,41
,279,19,244,240,24,24,41
,287,19,256,255,22,24,41
,274,20,241,231,24,24,41
,290,22,244,248,24,24,41
,287,19,263,248,24,24,41
,263,20,232,232,21,24,41
,268,19,219,238,22,24,41
,290,19,249,262,24,24,41
,273,22,244,244,21,24,41
,286,20,245,247,22,24,41
,278,20,245,245,22,24,41
,288,22,248,252,22,24,41
,260,20,243,226,23,24,41
,300,20,254,264,22,24,41
,269,20,230,230,23,24,41
,303,20,257,261,22,24,41
,277,20,244,245,22,24,41
,266,19,240,230,21,24,41
,300,20,251,261,23,24,41
,256,21,227,221,24,24,41
,278,22,244,247,23,24,41
,291,19,256,255,22,24,41
,272,20,222,235,23,24,41
,258,20,231,224,24,24,41
,279,20,234,241,22,24,41
,279,19,242,243,23,24,41
,285,21,250,244,22,24,41
,291,20,263,255,21,24,41
,292,19,265,264,22,24,41
,290,19,249,246,22,24,41
,292,20,255,254,20,24,41
,277,19,247,251,23,24,41
,273,20,231,236,24,24,41
,256,19,244,224,24,24,41
,284,22,256,259,22,24,41
,284,19,243,246,21,24,41
,270,19,242,239,24,24,41
,289,20,243,245,23,24,41
,298,20,258,262,21,24,41
,300,20,252,262,24,24,41
,275,20,242,241,22,24,41
,264,19,235,231,22,24,41
,266,19,230,228,23,24,41
,280,20,246,237,23,24,41
,293,19,251,255,24,24,41
,262,19,232,234,24,24,41
,264,20,228,233,23,24,41
,291,18,260,255,23,24,41
,297,20,255,254,23,24,41
,276,20,233,244,22,24,41
,279,18,232,238,23,24,41
,291,19,248,251,23,24,41
,283,18,247,262,23,24,41
,256,19,227,231,23,24,41
,284,19,240,247,24,24,41
,280,21,245,244,22,24,41
,277,19,243,247,22,24,41
,283,19,251,251,22,24,41
,278,21,240,245,24,24,41
,272,19,229,240,25,24,41
,295,19,272,264,23,24,41
,284,19,245,249,22,24,41
,253,19,233,224,22,24,41
,286,22,255,245,22,24,41
,279,18,248,257,22,24,41
,268,20,233,230,23,24,41
,289,19,249,254,22,24,41
,283,19,242,244,23,24,41
,272,21,229,237,23,24,41
,297,21,262,256,22,24,41
,282,19,245,246,22,24,41
,272,19,226,243,23,24,41
,259,19,230,224,23,24,41
,285,21,248,251,23,24,41
,294,19,258,257,24,24,41
,288,19,257,249,21,24,41
,277,19,240,237,24,24,41
,261,20,229,236,23,24,41
,295,19,250,263,23,24,41
,279,19,223,236,24,24,41
,296,20,261,262,24,24,41
,269,19,241,236,22,24,41
,254,17,232,235,22,24,41
,256,20,232,225,22,24,41
,271,19,227,231,21,24,41
,275,19,232,242,23,24,41
,290,19,247,262,23,24,41
,290,18,262,256,23,24,41
,262,18,228,232,23,24,41
,295,19,257,260,21,24,41
,278,19,244,247,21,24,41
,271,19,242,240,24,24,41
,302,18,253,262,22,24,41
,273,19,232,224,22,24,41
,292,20,255,253,23,24,41
,282,20,246,249,22,24,41
,268,19,224,238,24,24,41
,293,20,256,258,23,24,41
,262,20,244,231,22,24,41
,266,17,225,237,22,24,41
,278,19,246,245,24,24,41
,285,19,252,255,22,24,41
,292,22,255,254,23,24,41
,301,18,255,260,22,24,41
,305,19,259,257,22,24,41
,295,19,246,264,23,24,41
,294,18,251,260,19,24,41
,288,19,261,251,22,24,41
,283,19,246,248,23,24,41
,274,19,243,242,22,24,41
,267,19,241,242,22,24,41
,268,20,233,232,21,24,41
,277,20,237,245,22,24,41
,286,18,257,248,21,24,41
,292,19,268,253,19,24,41
,263,20,238,239,23,24,41
,278,20,241,239,23,24,41
,286,20,255,265,21,24,41
,276,20,241,244,23,24,41
,266,19,238,236,24,24,41
,289,19,265,248,22,24,41
,265,18,224,234,22,24,41
,295,19,249,259,22,24,41
,292,22,247,257,20,24,41
,266,17,239,227,23,24,41
,275,20,246,239,21,24,41
,257,19,236,232,21,24,41
,268,19,239,230,22,24,41
,265,21,235,230,24,24,41
,266,20,227,231,22,24,41
,262,19,228,222,23,24,41
,274,18,230,234,24,24,41
,271,19,232,235,21,24,41
,258,18,228,232,21,24,41
,268,19,240,236,23,24,41
,283,18,244,245,22,24,41
,292,18,254,251,22,24,41
,285,19,257,249,22,24,41
,265,19,237,232,24,24,41
,282,18,248,245,21,24,41
,291,19,251,258,19,24,41
,279,19,230,234,23,24,41
,300,20,251,257,22,24,41
,264,19,246,238,24,24,41
,299,17,249,259,23,24,41
,261,19,243,233,22,24,41
,294,19,269,253,24,24,41
,272,20,233,237,22,24,41
,283,19,240,243,22,24,41
,297,19,269,258,21,24,41
,284,18,246,247,25,24,41
,277,17,232,237,22,24,41
,258,19,234,228,22,24,41
,281,18,238,242,23,24,41
,294,20,250,257,22,24,41
,301,18,256,267,21,24,41
,293,18,251,259,22,24,41
,294,20,254,257,22,24,41
,304,18,260,261,23,24,41
,286,19,255,258,24,24,41
,288,18,263,251,22,24,41
,284,19,247,250,24,24,41
,268,18,237,232,24,24,41
,276,20,232,235,21,24,41
,269,18,230,237,22,24,41
,278,19,240,239,23,24,41
,304,20,253,260,24,24,41
,298,17,249,259,21,24,41
,265,19,240,241,23,24,41
,266,19,225,238,22,24,41
,284,19,243,240,24,24,41
,283,19,252,249,22,24,41
,283,21,248,251,22,24,41
,283,19,251,256,22,24,41
,284,19,257,245,19,24,41
,285,17,251,249,24,24,41
,282,17,242,242,24,24,41
,288,20,248,247,22,24,41
,304,18,253,260,22,24,41
,285,18,259,256,21,24,41
,276,18,238,238,22,24,41
,263,19,229,227,21,24,41
,278,17,246,246,22,24,41
,290,18,254,248,21,24,41
,260,19,229,232,22,24,41
,280,20,247,254,21,24,41
,291,20,250,255,21,24,41
,273,17,227,234,24,24,41
,278,19,247,241,22,24,41
,305,19,257,265,22,24,41
,264,20,236,231,24,24,41
,300,20,260,254,20,24,41
,266,19,230,236,22,24,41
,294,18,265,258,22,24,41
,264,19,232,227,22,24,41
,299,18,262,267,22,24,41
,258,19,242,225,22,24,41
,292,17,247,256,23,24,41
,283,17,248,250,24,24,41
,268,18,237,238,21,24,41
,283,17,245,246,22,24,41
,290,18,247,257,22,24,41
,275,19,227,236,22,24,41
,284,20,246,250,22,24,41
,305,18,254,256,21,24,41
,263,19,221,233,21,24,41
,274,20,232,249,21,24,41
,283,18,253,250,21,24,41
,295,20,261,257,22,24,41
,292,18,250,247,22,24,41
,290,20,258,249,21,24,41
,299,18,254,256,21,24,41
,307,18,250,263,22,24,41
,299,18,251,250,22,24,41
,284,19,252,249,21,24,41
,281,18,251,246,23,24,41
,275,19,247,233,21,24,41
,274,20,238,238,21,24,41
,270,20,242,232,21,24,41
,275,18,245,245,22,24,41
,302,18,255,264,23,24,41
,272,18,244,244,23,24,41
,275,19,226,237,19,24,41
,282,18,245,245,22,24,41
,290,20,259,251,21,24,41
,256,18,235,231,21,24,41
,297,18,251,258,22,24,41
,258,18,236,228,24,24,41
,291,17,251,250,24,24,41
,265,18,240,228,21,24,41
,302,18,253,266,22,24,41
,280,19,243,241,22,24,41
,264,18,221,234,22,24,41
,280,21,243,244,24,24,41
,297,17,269,261,20,24,41
,277,19,240,248,21,24,41
,282,18,243,239,21,24,41
,295,17,269,253,21,24,41
,263,18,237,228,20,24,41
,299,19,263,259,22,24,41
,255,20,239,228,21,24,41
,294,16,252,256,22,24,41
,270,17,239,240,23,24,41
,295,18,254,257,21,24,41
,262,18,234,229,22,24,41
,284,20,247,246,21,24,41
,297,17,262,259,22,24,41
,264,20,238,228,21,24,41
,280,19,242,243,21,24,41
,302,17,264,262,23,24,41
,280,19,244,246,21,24,41
,267,18,238,240,23,24,41
,276,19,245,244,21,24,41
,298,18,261,262,20,24,41
,294,20,252,260,21,24,41
,283,20,247,244,21,24,41
,283,18,250,246,22,24,41
,280,18,245,247,23,24,41
,285,18,257,257,21,24,41
,288,20,255,246,21,24,41
,262,20,231,228,22,24,41
,287,19,265,252,21,24,41
,277,18,245,241,22,24,41
,292,18,249,261,22,24,41
,265,20,235,234,21,24,41
,290,17,256,249,22,24,41
,302,18,258,257,19,24,41
,296,18,270,255,21,24,41
,296,18,258,257,21,24,41
,292,17,251,259,21,24,41
,287,19,246,251,21,24,41
,300,18,253,264,22,24,41
,294,19,266,257,19,24,41
,280,18,239,235,21,24,41
,265,18,232,229,22,24,41
,279,17,245,247,23,24,41
,305,17,253,264,22,24,41
,263,18,239,232,23,24,41
,283,19,247,252,22,24,41
,281,19,247,245,21,24,41
,283,19,250,249,20,24,41
,285,20,248,252,23,24,41
