UnRipe_fruit,TGS2620,TGS2610,TGS2602,MQ4,MQ5,temp,humid
banana,148,58,140,135,45,22,32
banana,169,57,140,147,46,22,32
banana,166,57,149,154,46,22,32
banana,151,60,147,143,45,22,32
banana,128,60,130,118,46,22,32
banana,151,57,141,141,48,22,32
banana,159,57,150,147,46,22,32
banana,133,59,132,127,46,22,32
banana,156,58,145,145,46,22,32
banana,163,59,146,148,45,22,32
banana,148,60,126,130,45,22,32
banana,147,58,140,140,47,22,32
banana,155,58,143,152,46,22,32
banana,154,60,125,135,45,22,32
banana,156,57,155,148,46,22,32
banana,151,58,144,140,47,22,32
banana,138,60,125,135,45,22,32
banana,155,58,146,149,46,22,32
banana,160,59,144,147,46,22,32
banana,134,58,150,127,46,22,32
banana,156,57,146,147,46,22,32
banana,157,58,142,147,46,22,32
banana,139,59,130,134,47,22,32
banana,164,60,154,158,44,22,32
banana,144,59,130,137,48,22,32
banana,156,58,152,146,45,22,32
banana,166,59,155,151,46,22,32
banana,149,59,147,136,46,22,32
banana,133,57,125,129,47,22,32
banana,158,60,145,152,47,22,32
banana,148,58,130,128,47,22,32
banana,155,58,141,150,46,22,32
banana,142,58,142,148,47,22,32
banana,154,59,143,142,46,22,32
banana,150,58,140,141,46,22,32
banana,161,59,150,151,46,22,32
banana,134,59,130,133,47,22,32
banana,165,58,157,150,47,22,32
banana,143,59,133,135,46,22,32
banana,159,61,146,145,45,22,32
banana,139,59,130,129,46,22,32
banana,152,58,140,139,46,22,32
banana,156,58,150,148,45,22,32
banana,137,57,137,135,46,22,32
banana,162,62,160,157,45,22,32
banana,136,59,132,131,46,22,32
banana,149,59,133,138,46,22,32
banana,157,61,148,151,45,22,32
banana,138,60,146,130,48,22,32
banana,148,57,131,137,46,22,32
banana,162,60,155,142,46,22,32
banana,162,59,156,146,47,22,32
banana,157,57,150,147,46,22,32
banana,138,59,131,131,47,22,32
banana,162,60,141,145,45,22,32
banana,172,60,156,162,47,22,32
banana,174,57,156,159,46,22,32
banana,165,62,150,152,47,22,32
banana,161,57,159,150,48,22,32
banana,153,59,139,141,45,22,32
banana,136,57,133,128,48,22,32
banana,135,60,141,128,45,22,32
banana,177,58,151,164,50,22,32
banana,148,58,140,137,46,22,32
banana,148,60,143,148,47,22,32
banana,164,59,147,156,47,22,32
banana,159,60,153,158,48,22,32
banana,149,59,139,138,46,22,32
banana,132,59,133,119,47,22,32
banana,143,57,137,128,48,22,32
banana,152,57,143,145,47,22,32
banana,169,59,149,158,47,22,32
banana,150,58,137,139,47,22,32
banana,139,59,130,137,48,22,32
banana,163,59,150,151,44,22,32
banana,164,57,137,150,47,22,32
banana,137,57,131,128,47,22,32
banana,170,58,155,157,47,22,32
banana,124,59,130,126,46,22,32
banana,163,59,150,153,46,22,32
banana,155,57,145,144,47,22,32
banana,145,58,121,134,47,22,32
banana,159,59,150,145,47,22,32
banana,169,59,143,157,46,22,32
banana,136,59,129,130,47,22,32
banana,158,60,145,147,46,22,32
banana,155,58,154,145,48,22,32
banana,175,57,159,159,47,22,32
banana,164,60,157,152,48,22,32
banana,164,59,153,145,47,22,32
banana,160,60,145,150,49,22,32
banana,138,60,131,127,47,22,32
banana,152,60,140,134,46,22,32
banana,175,57,155,155,47,22,32
banana,160,60,143,150,46,22,32
banana,151,58,145,144,49,22,32
banana,139,59,130,122,47,22,32
banana,144,59,139,130,48,22,32
banana,159,58,142,151,50,22,32
banana,166,60,154,152,47,22,32
banana,159,59,145,146,48,22,32
banana,145,60,137,140,47,22,32
banana,145,59,130,130,47,22,32
banana,143,59,133,136,47,22,32
banana,155,59,135,138,50,22,32
banana,169,60,152,153,47,22,32
banana,153,59,123,137,45,22,32
banana,131,59,129,130,49,22,32
banana,144,60,139,138,47,22,32
banana,154,59,144,150,49,22,32
banana,172,59,153,155,47,22,32
banana,155,58,145,138,48,22,32
banana,141,59,140,129,45,22,32
banana,165,59,146,148,48,22,32
banana,160,59,152,148,48,22,32
banana,144,60,138,138,48,22,32
banana,160,60,148,149,47,22,32
banana,147,59,141,140,47,22,32
banana,161,60,149,153,47,22,32
banana,147,59,126,120,48,22,32
banana,159,59,146,149,49,22,32
banana,162,59,155,144,48,22,32
banana,144,57,151,137,49,22,32
banana,161,57,146,143,47,22,32
banana,138,59,135,131,48,22,32
banana,158,60,148,146,48,22,32
banana,161,59,149,148,46,22,32
banana,133,60,123,119,49,22,32
banana,159,57,144,145,48,22,32
banana,151,59,140,142,49,22,32
banana,145,59,137,131,48,22,32
banana,166,59,159,152,48,22,32
banana,151,61,121,137,48,22,32
banana,141,59,139,138,49,22,32
banana,156,60,147,147,50,22,32
banana,162,60,151,145,48,22,32
banana,159,59,151,151,47,22,32
banana,164,58,153,150,48,22,32
banana,160,60,148,155,47,22,32
banana,155,59,141,144,50,22,32
banana,142,58,123,134,48,22,32
banana,169,60,156,157,48,22,32
banana,134,59,129,123,49,22,32
banana,148,58,134,134,48,22,32
banana,159,59,153,146,48,22,32
banana,177,59,151,164,50,22,32
banana,141,59,132,144,48,22,32
banana,138,60,137,125,47,22,32
banana,139,60,134,136,48,22,32
banana,152,60,153,134,48,22,32
banana,162,59,139,157,48,22,32
banana,149,60,146,148,47,22,32
banana,145,60,134,124,47,22,32
banana,152,59,129,131,48,22,32
banana,143,57,135,130,47,22,32
banana,139,57,130,129,48,22,32
banana,151,61,130,143,48,22,32
banana,165,60,147,157,48,22,32
banana,173,59,144,154,48,22,32
banana,172,60,152,155,48,22,32
banana,160,59,160,160,48,22,32
banana,160,59,149,146,49,22,32
banana,143,60,140,135,48,22,32
banana,128,59,135,126,48,22,32
banana,124,60,140,119,47,22,32
banana,142,60,133,134,50,22,32
banana,154,60,151,143,48,22,32
banana,163,59,157,148,48,22,32
banana,138,59,132,133,47,22,32
banana,155,59,138,137,51,22,32
banana,161,60,155,153,47,22,32
banana,140,59,128,127,49,22,32
banana,163,59,144,141,48,22,32
banana,160,59,146,147,46,22,32
banana,135,59,142,127,48,22,32
banana,164,59,165,159,49,22,32
banana,142,58,127,136,47,22,32
banana,170,60,143,156,48,22,32
banana,146,59,131,140,47,22,32
banana,163,59,158,153,48,22,32
banana,157,60,143,145,48,22,32
banana,139,59,130,124,48,22,32
banana,144,59,135,133,50,22,32
banana,166,59,147,150,47,22,32
banana,164,58,145,145,48,22,32
banana,154,59,145,147,48,22,32
banana,145,60,128,140,47,22,32
banana,140,59,132,124,49,22,32
banana,150,59,133,141,48,22,32
banana,135,59,136,121,48,22,32
banana,154,59,146,148,47,22,32
banana,164,62,160,151,47,22,32
banana,158,60,156,147,48,22,32
banana,158,59,140,143,48,22,32
banana,138,58,129,134,48,22,32
banana,139,60,139,137,47,22,32
banana,158,60,145,144,48,22,32
banana,165,60,143,147,48,22,32
banana,175,61,149,165,49,22,32
banana,160,59,142,150,50,22,32
banana,164,60,164,146,48,22,32
banana,162,60,146,152,48,22,32
banana,160,62,144,146,47,22,32
banana,156,61,144,145,49,22,32
banana,160,62,132,145,48,22,32
banana,142,60,126,145,47,22,32
banana,142,61,123,141,48,22,32
banana,148,59,136,127,48,22,32
banana,128,62,135,116,48,22,32
banana,149,60,141,141,49,22,32
banana,165,59,151,159,48,22,32
banana,163,59,145,158,49,22,32
banana,141,59,141,136,48,22,32
banana,140,60,136,135,49,22,32
banana,149,59,137,138,49,22,32
banana,160,60,153,148,48,22,32
banana,134,59,123,125,49,22,32
banana,161,60,163,151,48,22,32
banana,144,58,138,138,48,22,32
banana,161,59,160,151,48,22,32
banana,133,60,128,123,48,22,32
banana,164,60,145,154,48,22,32
banana,138,59,124,120,49,22,32
banana,160,60,140,147,49,22,32
banana,152,60,134,141,49,22,32
banana,135,59,123,134,49,22,32
banana,159,60,143,140,49,22,32
banana,169,58,148,158,48,22,32
banana,169,60,148,157,49,22,32
banana,153,60,153,143,49,22,32
banana,155,60,144,147,48,22,32
banana,143,60,137,128,51,22,32
banana,144,61,124,140,48,22,32
banana,158,60,161,145,49,22,32
banana,133,59,137,119,50,22,32
banana,163,62,161,148,49,22,32
banana,135,62,131,123,47,22,32
banana,157,61,153,146,49,22,32
banana,167,59,149,158,49,22,32
banana,136,59,140,124,50,22,32
orange,147,60,130,128,51,22,32
orange,143,61,125,141,49,22,32
orange,128,59,130,117,49,22,32
orange,132,60,131,123,48,22,32
orange,148,60,147,136,50,22,32
orange,154,61,145,145,50,22,32
orange,153,59,139,151,50,22,32
orange,163,60,154,154,51,22,32
orange,163,60,153,149,49,22,32
orange,160,62,148,145,49,22,32
orange,149,59,130,140,48,22,32
orange,148,60,136,139,49,22,32
orange,155,59,137,146,49,22,32
orange,158,59,150,148,49,22,32
orange,162,60,158,151,47,22,32
orange,155,59,147,148,50,22,32
orange,157,60,145,148,49,22,32
orange,150,59,143,138,51,22,32
orange,148,60,137,130,49,22,32
orange,162,59,146,155,48,22,32
orange,144,60,134,136,49,22,32
orange,155,59,140,140,51,22,32
orange,157,60,155,141,50,22,32
orange,136,60,131,122,49,22,32
orange,156,60,148,147,49,22,32
orange,164,60,148,153,47,22,32
orange,143,60,128,128,50,22,32
orange,163,60,146,153,49,22,32
orange,142,61,133,136,51,22,32
orange,156,61,143,142,49,22,32
orange,155,60,137,143,50,22,32
orange,137,60,125,135,52,22,32
orange,160,60,147,154,49,22,32
orange,164,62,147,152,49,22,32
orange,147,60,116,141,49,22,32
orange,138,62,135,137,49,22,32
orange,146,60,136,129,49,22,32
orange,145,60,134,121,50,22,32
orange,141,60,132,127,49,22,32
orange,134,60,131,116,50,22,32
orange,146,60,134,133,49,22,32
orange,152,60,144,140,49,22,32
orange,156,61,160,144,50,22,32
orange,155,61,145,143,48,22,32
orange,133,59,129,124,50,22,32
orange,138,59,132,121,48,22,32
orange,142,60,131,129,50,22,32
orange,154,60,156,136,49,22,32
orange,154,60,140,144,49,22,32
orange,143,60,128,137,49,22,32
orange,160,60,146,151,50,22,32
orange,128,60,125,123,50,22,32
orange,164,60,149,147,50,22,32
orange,132,60,132,117,50,22,32
orange,145,59,132,136,49,22,32
orange,174,62,157,161,49,22,32
orange,156,60,156,147,49,22,32
orange,143,60,138,134,50,22,32
orange,140,60,133,133,49,22,32
orange,150,60,143,125,48,22,32
orange,155,59,136,139,50,22,32
orange,149,61,149,146,50,22,32
orange,156,60,149,154,50,22,32
orange,154,61,140,143,49,22,32
orange,149,60,135,141,49,22,32
orange,164,61,142,152,49,22,32
orange,158,62,148,157,50,22,32
orange,162,60,146,157,51,22,32
orange,165,60,144,158,50,22,32
orange,159,60,141,153,50,22,32
orange,149,59,141,147,50,22,32
orange,170,62,142,157,51,22,32
orange,162,61,140,146,50,22,32
orange,163,60,142,148,49,22,32
orange,158,63,146,150,50,22,32
orange,150,60,125,141,51,22,32
orange,140,60,135,132,51,22,32
orange,152,60,141,141,52,22,32
orange,162,58,154,148,52,22,32
orange,159,62,143,144,51,22,32
orange,145,60,138,135,50,22,32
orange,151,62,134,132,49,22,32
orange,156,59,144,149,50,22,32
orange,139,59,131,124,50,22,32
orange,134,61,125,125,51,22,32
orange,167,59,153,159,50,22,32
orange,153,60,152,149,50,22,32
orange,139,60,124,127,50,22,32
orange,129,59,126,120,52,22,32
orange,137,60,134,132,51,22,32
orange,153,59,152,143,49,22,32
orange,144,61,127,130,49,22,32
orange,158,62,149,150,50,22,32
orange,141,60,130,137,50,22,32
orange,136,60,114,130,49,22,32
orange,152,62,145,147,52,22,32
orange,170,62,149,158,49,22,32
orange,145,60,132,135,50,22,32
orange,135,60,134,123,50,22,32
orange,171,60,157,156,52,22,32
orange,154,60,140,145,51,22,32
orange,129,60,136,119,50,22,32
orange,153,60,143,142,51,22,32
orange,156,60,144,146,50,22,32
orange,140,61,108,137,48,22,32
orange,136,60,124,118,51,22,32
orange,133,60,130,126,50,22,32
orange,147,59,133,138,52,22,32
orange,154,62,134,133,49,22,32
orange,156,60,144,149,49,22,32
orange,157,60,153,148,50,22,32
orange,160,60,152,151,50,22,32
orange,159,61,152,142,51,22,32
orange,165,59,139,154,51,22,32
orange,149,61,143,139,50,22,32
orange,154,62,144,144,52,22,32
orange,168,62,145,156,49,22,32
orange,151,60,148,143,50,22,32
orange,157,61,138,149,51,22,32
orange,164,60,139,151,50,22,32
orange,157,59,145,143,52,22,32
orange,164,62,142,145,50,22,32
orange,153,59,149,147,51,22,32
orange,168,60,155,145,49,22,32
orange,161,61,150,145,51,22,32
orange,144,61,123,134,51,22,32
orange,139,62,127,132,49,22,32
orange,154,62,143,143,51,22,32
orange,156,61,143,148,50,22,32
orange,143,59,141,132,50,22,32
orange,141,60,124,130,49,22,32
orange,159,59,155,146,51,22,32
orange,134,61,119,133,50,22,32
orange,155,60,150,140,51,22,32
orange,148,61,136,138,49,22,32
orange,147,60,134,132,49,22,32
orange,153,59,145,145,50,22,32
orange,146,60,133,127,50,22,32
orange,147,60,136,140,50,22,32
orange,159,61,136,152,50,22,32
orange,130,62,125,124,49,22,32
orange,163,61,138,155,51,22,32
orange,146,62,132,133,49,22,32
orange,135,60,124,126,51,22,32
orange,157,61,144,148,51,22,32
orange,158,60,140,153,50,22,32
orange,134,62,130,129,51,22,32
orange,155,60,140,140,52,22,32
orange,154,60,142,142,49,22,32
orange,139,61,134,125,50,22,32
orange,133,59,128,127,50,22,32
orange,150,61,139,142,50,22,32
orange,157,59,147,142,54,22,32
orange,139,60,143,132,50,22,32
orange,139,60,116,148,52,22,32
orange,147,60,133,136,51,22,32
orange,159,60,139,144,51,22,32
orange,152,62,148,144,51,22,32
orange,156,60,153,144,51,22,32
orange,151,62,138,144,51,22,32
orange,144,62,125,133,49,22,32
orange,128,61,128,123,50,22,32
orange,128,61,139,125,52,22,32
orange,124,60,130,125,51,22,32
orange,136,61,109,129,51,22,32
orange,122,61,128,120,51,22,32
orange,147,61,136,138,51,22,32
orange,154,61,139,143,50,22,32
orange,163,60,152,152,50,22,32
orange,150,60,129,141,51,22,32
orange,123,60,122,119,50,22,32
orange,139,60,132,131,53,22,32
orange,164,61,145,150,52,22,32
orange,140,60,138,134,51,22,32
orange,135,61,124,125,49,22,32
orange,133,60,128,126,51,22,32
orange,143,61,136,131,49,22,32
orange,135,61,123,133,51,22,32
orange,121,61,128,114,51,22,32
orange,138,60,128,132,51,22,32
orange,164,61,137,150,52,22,32
orange,163,61,142,150,51,22,32
orange,167,59,141,155,50,22,32
orange,162,61,154,147,51,22,32
orange,159,61,155,146,50,22,32
orange,166,60,143,148,51,22,32
orange,158,61,151,145,51,22,32
orange,150,62,151,145,52,22,32
orange,154,59,148,149,51,22,32
orange,157,61,153,147,51,22,32
orange,160,59,135,153,52,22,32
orange,152,60,139,142,51,22,32
orange,148,59,131,133,54,22,32
orange,149,61,139,142,51,22,32
orange,153,62,142,147,51,22,32
orange,152,60,141,144,51,22,32
orange,146,60,117,145,51,22,32
orange,128,61,122,118,51,22,32
orange,139,61,136,128,51,22,32
orange,149,60,136,144,51,22,32
orange,152,61,141,141,52,22,32
orange,160,59,138,148,53,22,32
orange,152,60,137,142,51,22,32
orange,167,61,145,151,51,22,32
orange,158,61,154,143,50,22,32
orange,131,59,139,128,52,22,32
orange,150,60,135,136,50,22,32
orange,160,61,148,152,51,22,32
orange,143,60,115,139,52,22,32
orange,166,62,151,160,52,22,32
orange,127,61,119,125,50,22,32
orange,166,60,153,153,51,22,32
orange,132,60,117,121,51,22,32
orange,167,61,152,158,52,22,32
orange,133,61,127,123,51,22,32
orange,142,61,149,133,51,22,32
orange,151,62,140,141,52,22,32
orange,138,61,103,135,52,22,32
orange,165,60,148,146,51,22,32
orange,132,62,127,120,50,22,32
orange,155,60,145,151,52,22,32
orange,146,60,154,140,52,22,32
orange,144,61,134,139,51,22,32
orange,139,61,137,125,51,22,32
orange,138,60,120,130,52,22,32
orange,139,61,130,129,52,22,32
orange,142,60,131,139,50,22,32
orange,144,60,135,139,52,22,32
orange,132,61,137,123,51,22,32
orange,140,60,144,135,51,22,32
orange,164,61,146,159,50,22,32
orange,149,61,145,136,51,22,32
orange,151,59,119,133,52,22,32
orange,165,61,152,151,52,22,32
orange,135,60,129,136,54,22,32
orange,129,61,132,140,52,22,32
orange,162,62,136,149,52,22,32
orange,138,60,117,128,49,22,32
orange,154,60,145,140,51,22,32
orange,159,61,146,134,50,22,32
orange,137,61,128,123,52,22,32
orange,154,60,140,143,52,22,32
orange,170,61,142,154,50,22,32
orange,133,61,105,135,52,22,32
orange,143,61,126,130,51,22,32
orange,161,61,147,154,52,22,32
orange,152,61,137,134,51,22,32
orange,146,61,128,139,51,22,32
orange,144,60,144,143,51,22,32
orange,154,63,143,144,52,22,32
orange,141,61,113,135,52,22,32
orange,171,62,141,164,52,22,32
orange,109,59,117,117,52,22,32
orange,165,61,143,150,52,22,32
orange,132,60,130,121,52,22,32
orange,162,61,139,150,52,22,32
orange,150,60,140,141,51,22,32
orange,134,61,113,133,52,22,32
orange,151,60,146,138,51,22,32
orange,157,61,162,146,54,22,32
orange,155,61,144,144,51,22,32
orange,156,61,148,149,54,22,32
orange,156,62,141,147,53,22,32
orange,161,61,147,153,51,22,32
orange,166,61,151,151,51,22,32
orange,156,61,154,143,53,22,32
orange,146,61,136,133,52,22,32
orange,137,61,124,124,54,22,32
orange,164,61,145,152,53,22,32
orange,144,63,137,126,52,22,32
orange,155,60,138,147,52,22,32
orange,156,63,153,143,49,22,32
orange,139,61,126,138,53,22,32
orange,142,60,138,137,52,22,32
orange,172,61,153,150,54,22,32
orange,149,63,142,140,52,22,32
orange,131,60,121,123,51,22,32
orange,143,61,136,139,52,22,32
orange,159,61,148,154,54,22,32
orange,165,59,146,156,52,22,32
orange,144,61,145,141,51,22,32
orange,140,63,123,130,52,22,32
orange,132,61,131,126,52,22,32
orange,147,60,126,133,53,22,32
orange,149,61,132,140,51,22,32
orange,152,61,141,140,52,22,32
orange,152,64,141,140,52,22,32
orange,154,61,142,142,53,22,32
orange,152,61,141,140,52,22,32
orange,147,61,142,132,52,22,32
orange,129,61,128,117,52,22,32
orange,143,61,131,135,52,22,32
orange,153,63,150,149,52,22,32
orange,147,62,140,140,52,22,32
orange,142,61,128,138,54,22,32
orange,158,61,156,153,52,22,32
orange,149,62,135,141,52,22,32
orange,159,60,136,131,52,22,32
orange,162,62,148,151,53,22,32
orange,144,62,139,141,54,22,32
orange,133,63,132,124,52,22,32
orange,156,61,162,144,51,22,32
orange,136,61,125,117,52,22,32
orange,160,60,151,147,51,22,32
orange,135,61,128,128,52,22,32
orange,160,62,150,158,52,22,32
orange,147,61,135,135,52,22,32
orange,136,63,127,128,52,22,32
orange,128,63,127,119,52,22,32
orange,146,61,137,139,53,22,32
orange,156,62,145,147,51,22,32
orange,152,62,145,145,53,22,32
orange,159,61,160,149,52,22,32
orange,162,63,150,154,53,22,32
orange,165,61,140,155,51,22,32
orange,159,61,153,143,51,22,32
orange,162,61,143,152,52,22,32
orange,151,61,138,142,52,22,32
orange,127,61,131,121,53,22,32
orange,142,61,131,127,52,22,32
orange,152,62,134,141,51,22,32
orange,181,62,152,159,52,22,32
orange,166,62,159,155,52,22,32
orange,155,61,150,142,53,22,32
orange,149,61,132,137,53,22,32
orange,131,59,131,128,52,22,32
orange,143,62,129,127,53,22,32
orange,153,61,142,150,52,22,32
orange,170,62,152,158,53,22,32
orange,158,61,147,146,53,22,32
orange,146,59,130,129,52,22,32
orange,136,62,128,131,51,22,32
orange,148,62,138,141,52,22,32
orange,156,59,141,149,52,22,32
orange,153,62,131,144,53,22,32
orange,155,62,142,146,51,22,32
orange,135,62,121,124,53,22,32
orange,148,62,135,139,51,22,32
orange,154,62,148,142,51,22,32
orange,159,62,152,146,53,22,32
orange,153,61,147,150,54,22,32
orange,155,62,146,146,52,22,32
orange,161,62,149,151,53,22,32
orange,148,62,150,142,52,22,32
orange,124,62,125,121,51,22,32
orange,154,60,140,141,52,22,32
orange,163,61,152,149,51,22,32
orange,132,61,120,128,53,22,32
orange,165,62,144,159,52,22,32
orange,145,62,133,137,53,22,32
orange,171,62,156,147,53,22,32
